param_n_estimators,param_max_depth,param_num_leaves,param_subsample,param_colsample_bytree,mean_R2,std_R2,mean_test_MAE,rank,mean_fit_time,std_fit_time
300,-1,63,0.8,0.6,-46613.25874070053,48078.66731859629,1883895.4438089002,121,5.8184153238932295,0.12923611336999088
300,-1,63,0.6,0.6,-46613.25874070053,48078.66731859629,1883895.4438089002,121,5.830674489339192,0.12953623674176018
300,-1,31,0.6,0.6,-46680.10177740909,48348.025930810705,1883799.0707497925,123,3.7351048787434897,0.069437314025671
300,-1,31,0.8,0.6,-46680.10177740909,48348.025930810705,1883799.0707497925,123,3.7894121011098227,0.12419410679281331
300,8,31,0.8,0.6,-47235.68229605625,50407.55617268478,1866986.9290851268,125,2.517990748087565,0.061106560095043456
300,8,31,0.6,0.6,-47235.68229605625,50407.55617268478,1866986.9290851268,125,2.593868891398112,0.12449375594220845
300,8,63,0.8,0.6,-47235.689125095574,50407.560289844776,1866986.924509331,127,2.5949783325195312,0.0444587540396421
300,8,63,0.6,0.6,-47235.689125095574,50407.560289844776,1866986.924509331,127,2.576923052469889,0.06110492828382287
500,8,63,0.8,0.6,-59514.178923439125,69534.043876785,1999961.819182825,129,3.116060256958008,0.04114055483401474
500,8,63,0.6,0.6,-59514.178923439125,69534.043876785,1999961.819182825,129,3.1610430081685386,0.04897203494529416
500,8,31,0.8,0.6,-59514.178923439125,69534.043876785,1999961.819182825,129,3.11170228322347,0.07638615069578075
500,8,31,0.6,0.6,-59514.178923439125,69534.043876785,1999961.819182825,129,3.1093174616495767,0.05283824600832393
500,-1,31,0.6,0.6,-63791.53089673928,74625.19005193883,2105441.4752191124,133,4.3934712409973145,0.06150976776038197
500,-1,31,0.8,0.6,-63791.53089673928,74625.19005193883,2105441.4752191124,133,4.379879395167033,0.04397855987989619
500,-1,63,0.6,0.6,-63791.53089673928,74625.19005193883,2105441.4752191124,133,4.3946506182352705,0.04983808699553737
500,-1,63,0.8,0.6,-63791.53089673928,74625.19005193883,2105441.4752191124,133,4.403803110122681,0.048617766047905256
500,-1,63,0.8,0.8,-80588.87587740262,92322.47489710787,1969247.1131585294,137,5.684783458709717,0.11961882212366946
500,-1,63,0.6,0.8,-80588.87587740262,92322.47489710787,1969247.1131585294,137,5.649707714716594,0.07456336026973083
500,-1,31,0.8,0.8,-80588.87587740262,92322.47489710787,1969247.1131585294,137,5.608886639277141,0.06828659684191707
500,-1,31,0.6,0.8,-80588.87587740262,92322.47489710787,1969247.1131585294,137,5.662466367085774,0.13469710949005445
500,8,31,0.8,0.8,-81072.7806720913,93861.11315734258,1908267.3567005247,141,3.9147279262542725,0.09989229766549461
500,8,31,0.6,0.8,-81072.7806720913,93861.11315734258,1908267.3567005247,141,3.9115753173828125,0.09633912172966809
500,8,63,0.6,0.8,-81072.7806720913,93861.11315734258,1908267.3567005247,141,3.953373908996582,0.06564647862055539
500,8,63,0.8,0.8,-81072.7806720913,93861.11315734258,1908267.3567005247,141,3.935248533884684,0.07438227167387364
500,-1,63,0.8,0.8,-82051.711802014,80778.32041878208,1984218.1481104943,145,12.712530930836996,0.09733035635010244
500,-1,63,0.6,0.8,-82051.711802014,80778.32041878208,1984218.1481104943,145,12.717207670211792,0.08818144047447
500,-1,31,0.6,0.8,-82558.12844349787,81182.69055245665,1991703.6862726554,147,8.361113786697388,0.11358192425773617
500,-1,31,0.8,0.8,-82558.12844349787,81182.69055245665,1991703.6862726554,147,8.347148577372232,0.09099234182932192
500,8,31,0.8,0.6,-83932.9070003296,87093.89928996947,2479365.6357028307,149,4.1087690989176435,0.11261862164269335
500,8,31,0.6,0.6,-83932.9070003296,87093.89928996947,2479365.6357028307,149,4.081253449122111,0.11863588827017028
500,8,63,0.8,0.6,-83932.91090380124,87093.89985755539,2479365.56077801,151,4.1817318598429365,0.1248651546671217
500,8,63,0.6,0.6,-83932.91090380124,87093.89985755539,2479365.56077801,151,4.172867774963379,0.12170307011900061
500,-1,31,0.8,0.6,-85121.20930210112,88083.4756170534,2508553.0710572787,153,6.543875773747762,0.07997524167852656
500,-1,31,0.6,0.6,-85121.20930210112,88083.4756170534,2508553.0710572787,153,6.712300618489583,0.106453624575188
500,8,31,0.8,0.8,-85869.7147201129,85182.10780458056,2018410.6155479082,155,5.119530916213989,0.16947933202991627
500,8,31,0.6,0.8,-85869.7147201129,85182.10780458056,2018410.6155479082,155,5.114049752553304,0.1655219292050093
500,8,63,0.6,0.8,-85869.72450746132,85182.11749964149,2018410.6880438859,157,5.208172718683879,0.16056313076293846
500,8,63,0.8,0.8,-85869.72450746132,85182.11749964149,2018410.6880438859,157,5.194018602371216,0.19274524734821794
500,-1,63,0.6,0.6,-87596.05597542269,90314.46157178596,2547745.282380385,159,9.88613764444987,0.20733370174318735
500,-1,63,0.8,0.6,-87596.05597542269,90314.46157178596,2547745.282380385,159,9.846714814503988,0.17377201266274878
300,-1,31,0.8,0.8,-93398.12929726647,90342.92432739817,2146946.2346073487,161,4.883723735809326,0.09635809415647409
300,-1,31,0.6,0.8,-93398.12929726647,90342.92432739817,2146946.2346073487,161,4.86621896425883,0.08279598136069216
300,-1,63,0.6,0.8,-94653.43586953252,91188.84183870103,2143698.711023818,163,7.633853991826375,0.05818690868755798
300,-1,63,0.8,0.8,-94653.43586953252,91188.84183870103,2143698.711023818,163,7.6708457469940186,0.05507807280158795
300,8,31,0.6,0.6,-94807.12808715225,101432.14914764551,2630146.1451694765,165,2.4854682286580405,0.08936515317022586
300,8,31,0.8,0.6,-94807.12808715225,101432.14914764551,2630146.1451694765,165,2.4498230616251626,0.07486379402658484
300,8,31,0.8,0.8,-95375.6215508557,91376.19270997551,2159508.359833861,167,3.0992749532063804,0.11396873028140066
300,8,31,0.6,0.8,-95375.6215508557,91376.19270997551,2159508.359833861,167,3.1030712922414145,0.09254747226475175
300,8,63,0.6,0.8,-95375.6224054873,91376.1832569978,2159508.8201090633,169,3.126765330632528,0.09720845607506513
300,8,63,0.8,0.8,-95375.6224054873,91376.1832569978,2159508.8201090633,169,3.123160441716512,0.09969202573247771
300,8,63,0.8,0.6,-95433.94142102142,101152.43288632997,2650657.6455092304,171,2.5001401901245117,0.08703048419588585
300,8,63,0.6,0.6,-95433.94142102142,101152.43288632997,2650657.6455092304,171,2.5011709531148276,0.08222825685984621
300,-1,63,0.8,0.6,-102102.33280796815,109163.83435444886,2725521.8903631293,173,5.927583535512288,0.11212387973146569
300,-1,63,0.6,0.6,-102102.33280796815,109163.83435444886,2725521.8903631293,173,5.903992414474487,0.12637958114099523
