param_n_estimators,param_max_depth,param_subsample,param_colsample_bytree,mean_R2,std_R2,mean_test_MAE,mean_test_MSE,mean_test_RMSE,rank,mean_fit_time,std_fit_time
1000,8,0.6,0.6,-969132448503125.4,1126577556654639.2,4136740.4583333335,2362661956922026.5,47607170.923639454,188,9.427899440129599,0.12483278403137898
1000,6,0.6,0.5,-1028206368216405.4,1194565349931978.2,4053251.7083333335,2345235395553962.5,47452268.6805036,189,7.22212568918864,0.2793285958767467
600,4,0.8,0.6,-1038302589222912.0,1361267339211241.8,2640385.625,1454683254860458.8,37967181.10807863,190,2.55780291557312,0.012704571954605896
600,4,0.8,0.5,-1040114293669888.0,1351671251921951.8,2571243.5416666665,1446570419552256.0,37861254.218194865,191,3.1520312627156577,0.0060134354333129005
1000,8,0.6,0.5,-1066890624150186.6,1235516993461358.2,4163546.0833333335,2394252649343658.5,47857242.723099984,192,9.047473033269247,0.10274914525269871
1000,4,0.8,0.6,-1086521096536064.0,1355261474746314.5,4084065.25,2389136135334570.5,47832592.78081691,193,4.166147152582805,0.015224745777451087
1000,4,0.5,0.6,-1092438129814186.6,1349719022293023.5,3230136.5,1614114029131093.2,40172253.226852216,194,4.206554889678955,0.030965679992621592
1000,4,0.5,0.5,-1092980570761898.6,1336814291730036.8,3284280.75,1669816533734741.2,40858631.505739816,195,5.208322922388713,0.06482942877328055
600,6,0.8,0.5,-1093044598210560.0,1424879570606867.5,2729014.75,1470895391855957.2,38250195.98462135,196,5.413073539733887,0.041713695591255935
600,4,0.8,0.8,-1099754134044672.0,1476774904932223.2,2856892.7083333335,1561969412800512.0,39465799.49112043,197,2.741455554962158,0.015613440357334519
600,8,0.8,0.6,-1122689748740778.6,1485448115217725.0,2856691.125,1524675272245248.0,38993607.77810945,198,6.484954277674357,0.08239286885352541
600,6,0.8,0.6,-1129689488468650.8,1497368645133008.2,2650625.3333333335,1438446690238464.0,37740679.19007379,199,4.228555917739868,0.04723868652422424
1000,4,0.8,0.5,-1137030102078805.2,1395020637393909.5,4097207.125,2394265936898730.5,47862602.74232337,200,5.180421431859334,0.055920031369199756
600,8,0.8,0.8,-1147806535734613.2,1557325257898588.0,2995014.7916666665,1636697727740586.8,40452103.41839213,201,7.450584491093953,0.15165440536963848
1000,4,0.6,0.6,-1157548883312640.0,1411826912447369.2,3259463.5833333335,1661697390193322.8,40760619.95230866,202,4.224685907363892,0.02222552077200287
600,8,0.8,0.5,-1158776114293418.8,1504677453398262.8,2779957.125,1491058876394154.8,38543276.19999275,203,6.308593034744263,0.0697777517044904
1000,4,0.6,0.5,-1174776243202730.8,1447564523507031.2,3193162.9583333335,1629505223393280.0,40365699.00439519,204,5.182215213775635,0.03596135985777641
1000,6,0.5,0.5,-1190023321179477.2,1477618933206154.0,3453846.9583333335,1779556750983168.0,42104177.476410545,205,8.752899726231893,0.09279573901652856
1000,6,0.8,0.6,-1217127092584448.0,1495684129822766.8,4367502.875,2587930933592064.0,49325432.057811975,206,6.659738540649414,0.05368163874120452
600,6,0.5,0.8,-1261960965739861.2,1746371049153455.2,2231004.5625,1351670567010304.0,36615157.286898844,207,4.923087199529012,0.09652557158486808
1000,8,0.5,0.5,-1263492494873941.2,1560741749986802.0,3545963.9583333335,1818328360288256.0,42523105.89169293,208,9.76557715733846,0.1415409666237546
600,4,0.5,0.8,-1265501478409557.2,1757615582075412.8,2171209.8541666665,1302044770041856.0,35925014.94911067,209,2.790496587753296,0.026165956318949128
600,8,0.5,0.8,-1277021536998741.2,1766764249619605.8,2254827.3541666665,1362990400711338.8,36767349.579893,210,8.002703428268433,0.24522969725231
1000,6,0.5,0.6,-1301382316075690.8,1629343189691008.8,3458775.4166666665,1735588633903104.0,41615244.982216924,211,6.892580429712932,0.10548073963842429
1000,8,0.5,0.6,-1334474267339434.8,1675666410188567.2,3577217.7083333335,1802142015466154.8,42354886.63864174,212,9.982285579045614,0.15355482684593671
1000,6,0.8,0.5,-1341099880742912.0,1650677831959944.8,4337810.458333333,2547871460447573.5,49005528.070541285,213,7.149839719136556,0.5151804315371111
1000,6,0.6,0.5,-1349638074400768.0,1671870396329921.0,3389830.2916666665,1735409274279253.2,41611747.641633324,214,8.94093402226766,0.10864516013999667
1000,8,0.8,0.6,-1353855530958848.0,1665830391543304.5,4431329.75,2568963910620501.5,49173026.628181845,215,9.85831594467163,0.1718645315209796
1000,8,0.6,0.6,-1375819501578922.8,1688172260429698.5,3605173.7916666665,1829249298901674.8,42637456.38917232,216,10.20692547162374,0.13013581703143795
1000,6,0.6,0.6,-1400697596324522.8,1741584116924483.5,3480540.2083333335,1776640110275242.8,42080938.78454606,217,6.997261683146159,0.07543039853890467
600,6,0.6,0.8,-1405041306326357.2,1964531479706670.2,1966080.1875,1284085364293632.0,35681820.74638788,218,5.013298034667969,0.07622155407852617
600,4,0.6,0.8,-1407542001401856.0,1968271103574171.2,1801071.2291666667,1221803126379861.2,34745251.64428424,219,2.7986220518747964,0.027315063666948653
600,8,0.6,0.8,-1407786034397184.0,1967527666749002.5,1970989.2291666667,1284646304918186.8,35688152.00180124,220,8.18024484316508,0.23018177493701603
1000,8,0.8,0.5,-1471294298128384.0,1832766546113126.8,4441615.208333333,2578118230758741.5,49221955.9140918,221,9.349627097447714,0.12829678515961618
1000,8,0.6,0.5,-1490186002584917.2,1862054041514872.2,3554825.75,1795195532214272.0,42276926.089202486,222,9.87620727221171,0.12722896721641777
1000,4,0.8,0.5,-1529154386264064.0,1880888895077875.8,2909636.875,1487286463452501.2,38435727.4062232,223,5.179761489232381,0.02473369427778092
1000,4,0.8,0.6,-1579756069147989.2,2003013510983338.0,2926486.75,1485522014830592.0,38380364.88665565,224,4.217683792114258,0.017428903214710936
600,4,0.8,0.8,-1603761389349546.8,2255704181318764.5,1492137.7291666667,1069899349404330.6,32103430.008073807,225,2.8202017148335776,0.015897169859290895
600,8,0.8,0.8,-1604872152197802.8,2256601753893101.0,2063458.7708333333,1279167403043498.8,35617166.76072992,226,8.508624792098999,0.20704058776687423
1000,6,0.8,0.8,-1605116603924480.0,2156852860609867.0,3146743.4166666665,1609466785038336.0,40077275.80414319,227,7.793210665384929,0.10169577100297046
600,6,0.8,0.8,-1605358648819712.0,2255918876849574.5,2024963.9583333333,1266459400121002.8,35434604.48965179,228,5.080087502797444,0.06962755708234095
1000,6,0.5,0.8,-1654968619281066.8,2269529542555185.5,2421388.3541666665,1400083662067029.2,37206765.39312724,229,8.21802051862081,0.13939464991724948
1000,4,0.5,0.8,-1658094653625685.2,2278173885223156.5,2299703.6875,1325242648974677.2,36235361.79729655,230,4.654377142588298,0.030915477934369443
1000,8,0.5,0.8,-1671997686459050.8,2290593779432685.5,2414512.4375,1401385797724842.8,37224514.86817885,231,13.158027331034342,0.3141769368145746
1000,6,0.8,0.5,-1698770418226517.2,2156823539379439.8,3096700.875,1524794144413013.2,38986439.734028734,232,9.045205434163412,0.1036581049226133
1000,6,0.6,0.8,-1717928182764885.2,2394946914694206.5,2068917.5208333333,1298944810287104.0,35886289.62095324,233,8.31375010808309,0.1642810438676239
1000,4,0.6,0.8,-1719292539524437.2,2398585283019011.5,1897740.2708333333,1226103663711573.2,34830354.735056564,234,4.659551699956258,0.02965070141238714
1000,8,0.6,0.8,-1721300380811264.0,2397030371924917.0,2087566.8125,1310912020829525.2,36047531.40219899,235,13.792315244674683,0.390287376555492
1000,8,0.8,0.6,-1752069195169792.0,2278178704996627.0,3198643.7916666665,1557180569004714.8,39414705.961412765,236,10.555304845174154,0.1185848073328288
1000,6,0.8,0.6,-1792569193267200.0,2319576925381567.0,2985694.125,1472649282016597.2,38213156.92948744,237,7.077679793039958,0.06303306026234222
1000,8,0.8,0.5,-1820688120457898.8,2319243561242655.0,3170105.4583333335,1549563444505258.8,39331175.46998515,238,10.316919247309366,0.1268008588940038
1000,8,0.8,0.8,-1832443775898965.2,2464912618930188.5,3261797.375,1650551234232320.0,40616315.36433228,239,12.040585199991861,0.25359613452479124
1000,4,0.8,0.8,-1869538841154901.2,2631509044022584.5,1523470.7708333333,1069389724691114.6,32163296.94935942,240,4.661416133244832,0.03431265664355093
1000,8,0.8,0.8,-1876359415944533.2,2638774848708764.0,2118549.7291666665,1290117891926698.8,35775079.82394912,241,14.037681976954142,0.26373543832938706
1000,6,0.8,0.8,-1877555892890282.8,2637947988930553.5,2077280.7291666667,1271758405500928.0,35518674.08953102,242,8.452471415201822,0.1925495140912362
1000,4,0.8,0.8,-1892149788409856.0,2519266532113345.5,2973513.2916666665,1536860183942485.2,39084097.91757392,243,4.553812424341838,0.030788922434753428
