param_n_estimators,param_max_depth,param_num_leaves,param_subsample,param_colsample_bytree,mean_R2,std_R2,mean_test_MAE,rank,mean_fit_time,std_fit_time
500,-1,31,0.8,0.6,-0.11886385902703579,0.03205311205288456,128.72186282185808,167,6.048226833343506,0.10298914743114886
500,-1,31,0.6,0.6,-0.11886385902703579,0.03205311205288456,128.72186282185808,167,6.4299070835113525,0.4225514381513043
500,8,63,0.6,0.6,-0.12139665477460793,0.054985419772311035,130.37045448644557,169,3.4886041482289634,0.07823482708656303
500,8,63,0.8,0.6,-0.12139665477460793,0.054985419772311035,130.37045448644557,169,3.4908289114634194,0.068540903348663
500,-1,31,0.6,0.8,-0.12444976477742205,0.027678865557077093,128.6906960544782,171,6.91523798306783,0.022132778556815013
500,-1,31,0.8,0.8,-0.12444976477742205,0.027678865557077093,128.6906960544782,171,6.8943807284037275,0.029302207943105882
500,-1,63,0.6,0.8,-0.126084621483169,0.035100184509393464,131.05261198710895,173,13.189079523086548,0.02735077615132644
500,-1,63,0.8,0.8,-0.126084621483169,0.035100184509393464,131.05261198710895,173,13.171876112620035,0.06059633354742132
500,8,31,0.6,0.6,-0.12638390751599027,0.02941777746902187,128.63155442121743,175,4.552669207255046,0.13501794834828598
500,8,31,0.8,0.6,-0.12638390751599027,0.02941777746902187,128.63155442121743,175,4.420285065968831,0.12597618391264329
500,8,31,0.6,0.8,-0.12853198679116876,0.05138760986939501,130.57554445699938,177,3.8374449412027993,0.06607665723000027
500,8,31,0.8,0.8,-0.12853198679116876,0.05138760986939501,130.57554445699938,177,3.8479765256245932,0.04957932762123944
500,8,63,0.6,0.8,-0.129711890029181,0.05451789606435485,131.28497821654844,179,3.862010876337687,0.03145628940227929
500,8,63,0.8,0.8,-0.129711890029181,0.05451789606435485,131.28497821654844,179,3.8559542496999106,0.03906103707843127
500,8,63,0.6,0.8,-0.13833758898119364,0.024427099552129225,130.5252399533918,181,5.163154045740764,0.10943084554406392
500,8,63,0.8,0.8,-0.13833758898119364,0.024427099552129225,130.5252399533918,181,5.194483915964763,0.0950729634893499
500,-1,63,0.6,0.6,-0.14531266149117145,0.05228855056212931,131.8483853854805,183,7.081893444061279,0.08318270957491844
500,-1,63,0.8,0.6,-0.14531266149117145,0.05228855056212931,131.8483853854805,183,7.084482590357463,0.10139809280846174
500,8,31,0.6,0.8,-0.14637396284167695,0.03744627717968669,130.6317242569173,185,4.975134372711182,0.1739307427013704
500,8,31,0.8,0.8,-0.14637396284167695,0.03744627717968669,130.6317242569173,185,4.910747925440471,0.11746207369806576
500,-1,31,0.6,0.6,-0.1496055818919131,0.051656725898892565,131.63684545776457,187,6.227233489354451,0.13176281504824983
500,-1,31,0.8,0.6,-0.1496055818919131,0.051656725898892565,131.63684545776457,187,6.255053520202637,0.1104650223632107
500,-1,63,0.6,0.8,-0.16385576347198683,0.04451859162600417,133.94252754939683,189,8.219626824061075,0.039994856578021806
500,-1,63,0.8,0.8,-0.16385576347198683,0.04451859162600417,133.94252754939683,189,8.181922912597656,0.030448574019877724
500,-1,31,0.6,0.8,-0.16510982045784564,0.044605150704589924,133.63922929191858,191,7.20564071337382,0.018592680424393857
500,-1,31,0.8,0.8,-0.16510982045784564,0.044605150704589924,133.63922929191858,191,7.326106866200765,0.1299743551478287
