param_n_estimators,param_max_depth,param_num_leaves,param_subsample,param_colsample_bytree,mean_R2,std_R2,mean_test_MAE,rank,mean_fit_time,std_fit_time
300,8,31,0.6,0.6,-0.10539523638364756,0.2967560366243011,81.51482481765119,71,1.7582836945851643,0.011918645147797249
300,8,63,0.8,0.6,-0.10544144205981237,0.29887652710805057,81.85657595987465,73,1.7820117473602295,0.010307997648217831
300,8,63,0.6,0.6,-0.10544144205981237,0.29887652710805057,81.85657595987465,73,1.7890992164611816,0.021220626925910212
300,-1,63,0.6,0.8,-0.11648115355512027,0.2695326266767078,83.54865146296568,75,5.759119272232056,0.062135635280831304
300,-1,63,0.8,0.8,-0.11648115355512027,0.2695326266767078,83.54865146296568,75,5.743386586507161,0.06291062187123489
300,-1,31,0.6,0.6,-0.13342754508091662,0.3111419680150093,83.30297853164512,77,2.564309597015381,0.010516309846372543
300,-1,31,0.8,0.6,-0.13342754508091662,0.3111419680150093,83.30297853164512,77,2.5654375553131104,0.010835461690673285
300,-1,63,0.6,0.6,-0.15029143173189435,0.29174841581227917,85.33868396337066,79,4.555821657180786,0.0299475365456625
300,-1,63,0.8,0.6,-0.15029143173189435,0.29174841581227917,85.33868396337066,79,4.554376284281413,0.03970571039475359
300,-1,31,0.8,0.8,-0.17241344039992912,0.36713726487462384,84.65954222579852,81,3.038665294647217,0.022623061343147666
300,-1,31,0.6,0.8,-0.17241344039992912,0.36713726487462384,84.65954222579852,81,3.0374132792154946,0.021380516319316995
300,-1,63,0.8,0.8,-0.17583800817877127,0.34989704871374416,87.54679262537498,83,5.4724775950113935,0.044210064957837206
300,-1,63,0.6,0.8,-0.17583800817877127,0.34989704871374416,87.54679262537498,83,5.477553367614746,0.04378416010225098
300,8,63,0.8,0.8,-0.17831222972074445,0.3730589918638077,85.64933991915065,85,2.3919729391733804,0.025849337461661834
300,8,63,0.6,0.8,-0.17831222972074445,0.3730589918638077,85.64933991915065,85,2.392082850138346,0.029485671147768306
300,8,31,0.8,0.8,-0.18054066872067157,0.387098718834707,84.82738772271846,87,2.283941666285197,0.01115265042883195
300,8,31,0.6,0.8,-0.18054066872067157,0.387098718834707,84.82738772271846,87,2.284412701924642,0.008147133774047712
500,8,31,0.8,0.8,-0.1822523492536395,0.3632253501885505,86.06108983544947,89,3.3734830220540366,0.02304750156348604
500,8,31,0.6,0.8,-0.1822523492536395,0.3632253501885505,86.06108983544947,89,3.3697981039683023,0.023853867183959963
500,8,63,0.8,0.8,-0.18813288667085806,0.3729986539224597,86.01513360999832,91,3.413363297780355,0.03541684797762361
500,8,63,0.6,0.8,-0.18813288667085806,0.3729986539224597,86.01513360999832,91,3.405304034550985,0.020989089198578052
500,-1,31,0.6,0.8,-0.20175823529518855,0.3656745695716229,87.70660515836296,93,5.4452699025472,0.038044346141148745
500,-1,31,0.8,0.8,-0.20175823529518855,0.3656745695716229,87.70660515836296,93,5.442495028177897,0.03694319314869704
